"id","country","gender","uid","dt","device","spent"
"1038646","USA","M","1038646","2023-01-27","A","42.05"
"1038651","MEX","F","1038651","2023-01-25","I","46.06"
"1038733","MEX","F","1038733","2023-02-03","A","35.0008796139936"
"1038733","MEX","F","1038733","2023-02-01","A","90.78"
"1038750","USA","F","1038750","2023-01-25","I","45.49"
"1038756","BRA","M","1038756","2023-01-27","A","174.74"
"1038758","USA","M","1038758","2023-02-05","A","26.28"
"1038789","FRA","M","1038789","2023-01-26","I","37.06"
"1038825","USA","M","1038825","2023-01-31","A","37.96790692230503"
"1038825","USA","M","1038825","2023-01-29","A","57.59"
"1038848","USA","O","1038848","2023-01-29","A","87.34"
"1038852","USA","M","1038852","2023-01-30","A","53.4"
"1038905","FRA","F","1038905","2023-01-31","A","84.08250109959654"
"1038905","FRA","F","1038905","2023-01-26","A","109.62"
"1038929","TUR","M","1038929","2023-02-02","I","95.84"
"1038975","FRA","F","1038975","2023-01-29","I","36.7"
"1038986","USA","F","1038986","2023-01-30","I","51.17"
"1039030","BRA","F","1039030","2023-01-26","I","17.21"
"1039062","GBR","M","1039062","2023-01-27","I","127.82"
"1039156","BRA","M","1039156","2023-01-28","A","12.08"
"1039161","USA","F","1039161","2023-01-31","I","31.08"
"1039175","BRA","F","1039175","2023-01-27","A","83.08"
"1039195","BRA","F","1039195","2023-01-29","I","9.5"
"1039244","USA","M","1039244","2023-01-26","I","48.86"
"1039260","USA","F","1039260","2023-01-26","A","51.39"
"1039274","TUR","F","1039274","2023-01-27","A","96.09"
"1039331","ESP","F","1039331","2023-01-26","I","18.0"
"1039148","USA","unknown","1039148","2023-02-03","I","31.16"
"1039368","FRA","M","1039368","2023-01-26","A","53.22"
"1039384","USA","F","1039384","2023-01-27","I","53.32"
"1039401","FRA","F","1039401","2023-01-29","I","45.3"
"1039543","CAN","M","1039543","2023-01-25","A","105.55"
"1039566","USA","F","1039566","2023-02-06","I","28.06"
"1039606","TUR","M","1039606","2023-01-29","A","84.54"
"1039688","FRA","F","1039688","2023-01-27","I","67.63"
"1039715","BRA","F","1039715","2023-01-28","A","36.71"
"1039750","USA","F","1039750","2023-01-28","A","38.04"
"1039797","GBR","F","1039797","2023-01-26","A","97.49"
"1039816","DEU","M","1039816","2023-01-25","I","111.66"
"1039887","BRA","F","1039887","2023-01-27","A","47.06"
"1039936","USA","M","1039936","2023-01-25","A","95.47"
"1040039","USA","F","1040039","2023-01-25","A","30.53"
"1040066","USA","F","1040066","2023-01-29","A","22.5"
"1040145","CAN","O","1040145","2023-01-31","I","138.39"
"1040267","USA","F","1040267","2023-01-25","I","74.24"
"1040303","USA","M","1040303","2023-01-29","A","17.64"
"1040329","GBR","M","1040329","2023-01-26","I","63.51"
"1040335","MEX","M","1040335","2023-01-31","I","97.67"
"1040374","USA","M","1040374","2023-02-06","I","6.607413962083772"
"1040374","USA","M","1040374","2023-02-03","I","26.64"
"1040392","TUR","M","1040392","2023-01-26","I","58.94"
"1040429","MEX","F","1040429","2023-02-01","I","43.63"
"1040462","USA","F","1040462","2023-02-03","I","37.88"
"1040474","MEX","F","1040474","2023-01-27","A","44.42538745484693"
"1040474","MEX","F","1040474","2023-01-26","A","60.43"
"1040512","USA","M","1040512","2023-01-31","I","90.4"
"1040522","BRA","F","1040522","2023-02-01","A","22.358850329696914"
"1040522","BRA","F","1040522","2023-01-31","A","94.36"
"1040565","BRA","F","1040565","2023-02-01","A","40.37"
"1040570","USA","M","1040570","2023-01-27","A","85.94"
"1040626","USA","M","1040626","2023-01-28","I","42.56"
"1040652","MEX","F","1040652","2023-01-29","I","196.7"
"1040660","USA","M","1040660","2023-01-26","A","85.88"
"1040677","USA","F","1040677","2023-01-25","I","84.44"
"1040680","USA","F","1040680","2023-01-27","I","40.62"
"1040687","CAN","F","1040687","2023-01-27","A","94.11"
"1040722","GBR","F","1040722","2023-02-03","A","29.120978826812653"
"1040722","GBR","F","1040722","2023-01-30","A","32.97"
"1040761","TUR","M","1040761","2023-01-30","A","50.05"
"1040824","ESP","F","1040824","2023-01-31","I","39.51"
"1040872","MEX","M","1040872","2023-02-01","A","48.63"
"1040876","DEU","F","1040876","2023-01-29","I","34.78"
"1040886","USA","M","1040886","2023-01-27","A","68.02"
"1041010","TUR","M","1041010","2023-01-28","I","44.52"
"1041018","USA","M","1041018","2023-01-30","A","23.28"
"1041035","MEX","F","1041035","2023-01-29","I","63.79"
"1041210","ESP","F","1041210","2023-02-03","I","151.3"
"1041236","BRA","F","1041236","2023-01-26","A","30.62"
"1041273","USA","M","1041273","2023-01-27","I","170.49"
"1041343","ESP","F","1041343","2023-01-25","I","228.2"
"1041346","USA","O","1041346","2023-01-30","A","62.7"
"1041367","BRA","M","1041367","2023-02-02","A","26.09"
"1041405","AUS","M","1041405","2023-01-30","I","19.23"
"1041435","GBR","F","1041435","2023-02-02","I","110.96"
"1041445","AUS","F","1041445","2023-01-27","A","153.55"
"1041459","TUR","M","1041459","2023-01-28","I","69.48"
"1041473","GBR","F","1041473","2023-02-02","I","65.88861435166386"
"1041500","CAN","F","1041500","2023-01-25","I","78.86"
"1041529","USA","M","1041529","2023-01-26","A","79.36"
"1041568","BRA","F","1041568","2023-01-31","I","50.7"
"1041617","AUS","O","1041617","2023-02-06","I","123.55"
"1041762","CAN","F","1041762","2023-01-27","A","87.89"
"1041787","DEU","F","1041787","2023-01-26","I","1659.4"
"1041807","USA","F","1041807","2023-01-25","A","18.57"
"1041838","BRA","F","1041838","2023-02-05","I","42.079537764559845"
"1041838","BRA","F","1041838","2023-02-02","I","90.56"
"1041892","USA","M","1041892","2023-02-01","A","5.56"
"1041905","USA","M","1041905","2023-01-26","I","29.22"
"1041923","USA","M","1041923","2023-02-04","I","38.63"
"1041944","GBR","M","1041944","2023-01-28","I","23.49"
"1042039","GBR","F","1042039","2023-01-28","I","73.61"
"1042128","BRA","F","1042128","2023-02-05","I","23.103640368153126"
"1042128","BRA","F","1042128","2023-02-03","I","73.63"
"1042184","BRA","F","1042184","2023-01-28","I","71.32"
"1042214","USA","F","1042214","2023-01-27","A","41.29"
"1042216","BRA","O","1042216","2023-02-02","A","14.619887435646719"
"1042216","BRA","O","1042216","2023-01-30","A","21.8"
"1042254","BRA","M","1042254","2023-02-06","I","51.27"
"1042262","USA","M","1042262","2023-01-27","I","76.2"
"1042285","MEX","O","1042285","2023-02-06","I","48.2733810306442"
"1042285","MEX","O","1042285","2023-02-05","I","99.28"
"1042287","DEU","F","1042287","2023-01-26","I","109.23"
"1042306","USA","F","1042306","2023-01-30","I","100.8"
"1042322","AUS","F","1042322","2023-01-27","I","46.82"
"1042359","MEX","F","1042359","2023-01-29","I","96.44"
"1042373","USA","M","1042373","2023-01-29","I","16.49"
"1042411","USA","F","1042411","2023-01-28","I","162.86"
"1042423","MEX","F","1042423","2023-01-28","A","89.24"
"1042424","USA","F","1042424","2023-02-05","A","262.29"
"1042470","CAN","M","1042470","2023-02-02","I","89.25"
"1042494","MEX","M","1042494","2023-01-26","I","34.81"
"1042607","AUS","F","1042607","2023-01-27","I","52.61"
"1042633","MEX","F","1042633","2023-01-27","A","18.38"
"1042672","BRA","F","1042672","2023-01-25","A","18.1"
"1042697","BRA","F","1042697","2023-01-26","I","92.64"
"1042745","CAN","F","1042745","2023-02-04","A","161.44"
"1042775","USA","O","1042775","2023-01-25","A","45.57"
"1042836","TUR","F","1042836","2023-01-25","I","22.26"
"1042864","BRA","F","1042864","2023-02-06","no info","63.35"
"1042868","MEX","F","1042868","2023-01-26","I","39.24"
"1042884","USA","F","1042884","2023-01-25","I","86.65"
"1042889","BRA","M","1042889","2023-01-31","I","41.58"
"1042891","USA","M","1042891","2023-01-27","A","34.1"
"1042936","USA","F","1042936","2023-01-25","I","151.75"
"1042953","USA","F","1042953","2023-01-25","I","27.34"
"1042958","MEX","F","1042958","2023-02-06","A","43.7"
"1042972","BRA","F","1042972","2023-01-25","I","14.6"
"1042989","USA","F","1042989","2023-02-04","I","40.41"
"1043043","DEU","F","1043043","2023-01-28","A","89.92"
"1043062","FRA","M","1043062","2023-01-26","I","158.36"
"1043070","FRA","M","1043070","2023-01-25","A","89.09"
"1043134","ESP","F","1043134","2023-01-26","I","59.79"
"1043175","USA","M","1043175","2023-01-27","A","53.83"
"1043302","USA","F","1043302","2023-02-05","I","75.0"
"1043307","FRA","F","1043307","2023-01-26","I","45.92"
"1043386","BRA","M","1043386","2023-02-01","I","60.28"
"1043395","BRA","F","1043395","2023-02-06","I","68.84"
"1043464","BRA","F","1043464","2023-01-31","A","44.89"
"1043465","FRA","M","1043465","2023-01-26","A","38.21"
"1043470","DEU","M","1043470","2023-02-04","A","45.72"
"1043491","USA","F","1043491","2023-02-02","I","82.21"
"1043497","USA","F","1043497","2023-02-04","I","59.27"
"1043531","BRA","F","1043531","2023-01-27","A","17.54"
"1043533","AUS","M","1043533","2023-01-29","I","85.71"
"1043539","FRA","M","1043539","2023-01-27","I","38.77"
"1043540","USA","F","1043540","2023-01-30","I","70.21"
"1043573","TUR","F","1043573","2023-01-26","A","97.69"
"1043645","BRA","M","1043645","2023-01-30","I","178.14"
"1043648","MEX","F","1043648","2023-01-25","I","82.57"
"1043666","USA","F","1043666","2023-01-27","A","7.52"
"1043685","USA","F","1043685","2023-01-28","A","68.07"
"1043711","USA","F","1043711","2023-01-31","A","134.19"
"1043746","DEU","F","1043746","2023-02-04","I","74.05"
"1043748","TUR","M","1043748","2023-01-29","I","30.02"
"1043749","DEU","F","1043749","2023-02-01","A","61.65"
"1043758","AUS","M","1043758","2023-01-26","I","24.6"
"1043811","MEX","F","1043811","2023-02-06","A","8.55"
"1043833","DEU","M","1043833","2023-01-27","I","30.2"
"1043835","USA","F","1043835","2023-02-01","A","425.4"
"1043855","USA","F","1043855","2023-01-26","I","98.13"
"1043895","DEU","M","1043895","2023-02-05","I","49.13"
"1043919","MEX","O","1043919","2023-01-30","A","146.86"
"1043922","DEU","F","1043922","2023-01-25","A","54.91"
"1043951","DEU","O","1043951","2023-01-28","I","18.4"
"1043953","USA","F","1043953","2023-01-29","I","72.06"
"1043954","USA","F","1043954","2023-02-05","I","21.31"
"1043963","FRA","M","1043963","2023-01-28","A","55.44"
"1043975","BRA","F","1043975","2023-01-25","I","54.15"
"1044036","USA","F","1044036","2023-01-26","I","76.29"
"1044066","USA","F","1044066","2023-01-27","I","185.26"
"1044072","USA","F","1044072","2023-01-28","I","114.8"
"1044074","AUS","F","1044074","2023-01-27","A","28.12"
"1044101","TUR","F","1044101","2023-01-25","A","229.02"
"1044133","ESP","M","1044133","2023-02-04","I","33.95"
"1044176","CAN","F","1044176","2023-02-04","A","92.1"
"1044190","BRA","M","1044190","2023-01-31","I","7.299479898438943"
"1044190","BRA","M","1044190","2023-01-30","I","58.97"
"1044235","USA","M","1044235","2023-01-31","A","37.14"
"1044238","BRA","F","1044238","2023-01-29","I","109.89"
"1044255","TUR","F","1044255","2023-01-31","I","147.24"
"1044267","GBR","F","1044267","2023-01-28","I","48.1"
"1044284","BRA","F","1044284","2023-02-05","A","70.78"
"1044360","MEX","M","1044360","2023-02-06","A","17.124622938089214"
"1044360","MEX","M","1044360","2023-02-05","A","42.05"
"1044364","MEX","M","1044364","2023-01-27","I","23.05"
"1044373","USA","F","1044373","2023-01-28","A","45.49"
"1044398","ESP","M","1044398","2023-01-25","I","62.94"
"1044441","USA","F","1044441","2023-02-02","A","71.69"
"1044458","USA","F","1044458","2023-01-25","A","95.93"
"1044459","USA","F","1044459","2023-01-29","A","99.26"
"1044463","MEX","M","1044463","2023-01-25","I","27.64"
"1044528","BRA","M","1044528","2023-01-26","I","37.45"
"1044533","USA","F","1044533","2023-01-27","I","95.41"
"1044543","USA","M","1044543","2023-02-06","I","351.5"
"1044585","BRA","M","1044585","2023-01-28","A","54.75"
"1044625","USA","F","1044625","2023-01-28","A","16.07"
"1044703","USA","M","1044703","2023-02-04","A","68.49"
"1044718","TUR","F","1044718","2023-01-25","A","21.79"
"1044735","USA","O","1044735","2023-01-27","I","32.07"
"1044737","MEX","F","1044737","2023-01-25","A","16.38"
"1044775","AUS","M","1044775","2023-01-28","A","62.53"
"1044777","ESP","F","1044777","2023-01-30","A","97.66"
"1044785","MEX","F","1044785","2023-02-04","I","14.43"
"1044804","CAN","M","1044804","2023-01-29","A","53.65"
"1044813","USA","F","1044813","2023-01-27","A","111.98"
"1044815","USA","F","1044815","2023-01-30","A","21.160537266369754"
"1044815","USA","F","1044815","2023-01-27","A","56.36"
"1044819","BRA","F","1044819","2023-02-04","A","31.85"
"1044839","USA","F","1044839","2023-02-02","I","110.7"
"1044844","MEX","F","1044844","2023-01-30","I","93.78"
"1044858","USA","F","1044858","2023-01-27","A","33.99"
"1044865","USA","M","1044865","2023-01-28","I","37.75"
"1044910","DEU","M","1044910","2023-01-26","A","69.91"
"1044965","USA","M","1044965","2023-02-01","I","58.79"
"1044812","USA","unknown","1044812","2023-02-02","A","171.5"
"1045016","USA","F","1045016","2023-01-27","A","48.65"
"1045020","USA","M","1045020","2023-01-26","I","77.61"
"1045027","USA","F","1045027","2023-01-25","A","90.4"
"1045058","USA","F","1045058","2023-01-25","I","146.78"
"1045065","MEX","M","1045065","2023-01-28","A","48.43"
"1045080","USA","F","1045080","2023-02-05","I","61.68"
"1045082","TUR","F","1045082","2023-01-29","I","75.16"
"1045091","GBR","M","1045091","2023-01-26","I","41.79"
"1045094","GBR","M","1045094","2023-01-27","I","21.2"
"1045128","USA","F","1045128","2023-02-01","A","20.87"
"1045206","USA","F","1045206","2023-01-27","A","13.08"
"1045250","USA","M","1045250","2023-01-31","A","176.86"
"1045330","MEX","M","1045330","2023-01-26","I","114.48"
"1045345","USA","M","1045345","2023-01-26","A","78.9"
"1045347","GBR","F","1045347","2023-01-26","I","188.52"
"1045384","USA","F","1045384","2023-01-26","A","22.38"
"1045400","MEX","F","1045400","2023-02-06","I","26.72"
"1045416","DEU","F","1045416","2023-02-04","I","20.48"
"1045426","CAN","F","1045426","2023-01-26","I","57.73"
"1045454","MEX","F","1045454","2023-01-30","I","56.32"
"1045456","DEU","M","1045456","2023-01-25","I","93.16"
"1045489","BRA","M","1045489","2023-01-30","I","80.4"
"1045538","AUS","F","1045538","2023-01-25","I","129.67"
"1045561","USA","M","1045561","2023-01-25","I","40.74"
"1045566","USA","F","1045566","2023-01-29","I","35.13"
"1045583","USA","M","1045583","2023-01-25","I","105.74"
"1045599","DEU","F","1045599","2023-01-31","I","40.48616991871257"
"1045599","DEU","F","1045599","2023-01-27","I","48.4"
"1045615","GBR","F","1045615","2023-02-03","I","39.093419058520155"
"1045615","GBR","F","1045615","2023-01-31","I","156.71"
"1045618","ESP","F","1045618","2023-01-26","I","124.86"
"1045642","BRA","M","1045642","2023-01-30","I","55.9"
"1045644","MEX","M","1045644","2023-02-03","I","60.62"
"1045677","USA","F","1045677","2023-01-25","A","62.51"
"1045701","USA","M","1045701","2023-01-29","I","29.12"
"1045726","CAN","F","1045726","2023-01-28","A","102.38"
"1045759","MEX","M","1045759","2023-01-26","A","115.07"
"1045765","USA","M","1045765","2023-01-28","A","60.2"
"1045773","BRA","F","1045773","2023-01-28","A","16.41"
"1045788","USA","F","1045788","2023-01-25","I","10.9"
"1045871","USA","M","1045871","2023-01-25","A","18.39"
"1045878","AUS","F","1045878","2023-01-30","A","45.27"
"1045885","TUR","M","1045885","2023-01-27","I","102.81"
"1045900","GBR","O","1045900","2023-01-28","A","92.77"
"1045960","TUR","F","1045960","2023-02-04","I","77.9"
"1045978","CAN","M","1045978","2023-01-25","I","94.39"
"1046056","FRA","F","1046056","2023-01-26","A","36.35"
"1046059","BRA","F","1046059","2023-01-25","I","63.27"
"1046097","USA","M","1046097","2023-01-30","I","75.37"
"1046139","USA","F","1046139","2023-01-26","I","46.65"
"1046160","TUR","F","1046160","2023-02-06","I","43.63301442056291"
"1046160","TUR","F","1046160","2023-02-05","I","77.78"
"1046167","USA","F","1046167","2023-01-30","I","71.87"
"1046243","USA","F","1046243","2023-02-05","A","62.18"
"1046264","CAN","F","1046264","2023-02-01","A","109.6"
"1046340","USA","F","1046340","2023-01-27","A","58.53"
"1046351","USA","M","1046351","2023-01-26","A","59.91"
"1046379","USA","M","1046379","2023-01-28","I","55.38"
"1046409","USA","M","1046409","2023-01-26","A","136.63"
"1046431","USA","F","1046431","2023-01-26","A","52.48"
"1046442","USA","F","1046442","2023-01-29","A","51.63"
"1046450","MEX","F","1046450","2023-01-30","I","120.68"
"1046454","CAN","M","1046454","2023-01-30","I","50.29"
"1046463","USA","M","1046463","2023-01-26","I","84.14"
"1046526","BRA","F","1046526","2023-01-26","I","38.55"
"1046550","USA","M","1046550","2023-01-27","A","37.96"
"1046563","DEU","M","1046563","2023-01-26","A","13.43"
"1046581","FRA","F","1046581","2023-02-04","I","333.79"
"1046638","GBR","F","1046638","2023-02-03","A","86.9"
"1046717","USA","F","1046717","2023-01-25","A","28.11"
"1046774","USA","M","1046774","2023-01-25","I","67.49"
"1046778","USA","F","1046778","2023-01-27","I","95.62"
"1046864","USA","M","1046864","2023-02-03","I","9.746687517298996"
"1046864","USA","M","1046864","2023-02-01","I","29.09"
"1046900","TUR","F","1046900","2023-01-30","A","80.14"
"1046912","DEU","F","1046912","2023-02-01","A","92.29"
"1046947","DEU","F","1046947","2023-01-26","I","34.9"
"1046967","TUR","F","1046967","2023-02-01","A","33.9"
"1046994","MEX","F","1046994","2023-01-25","I","55.73"
"1047003","USA","F","1047003","2023-02-03","A","94.07"
"1047007","USA","F","1047007","2023-02-05","I","51.34"
"1047007","USA","F","1047007","2023-01-31","I","47.789561970201476"
"1047053","BRA","F","1047053","2023-01-27","I","31.39"
"1047062","USA","M","1047062","2023-01-25","I","60.4"
"1047082","GBR","F","1047082","2023-02-03","I","60.94"
"1047092","MEX","M","1047092","2023-02-02","I","27.12"
"1047096","USA","F","1047096","2023-02-05","I","45.39"
"1047124","USA","F","1047124","2023-01-28","A","59.18"
"1047127","GBR","F","1047127","2023-01-26","I","95.05"
"1047128","USA","F","1047128","2023-02-01","I","66.13746070277075"
"1047128","USA","F","1047128","2023-01-31","I","170.87"
"1047136","MEX","F","1047136","2023-01-27","I","67.68"
"1047163","USA","F","1047163","2023-01-29","I","97.57"
"1047169","USA","M","1047169","2023-01-26","A","76.16"
"1047193","DEU","F","1047193","2023-01-25","I","60.44"
"1047194","FRA","F","1047194","2023-01-26","I","180.65"
"1047241","USA","F","1047241","2023-01-25","A","99.13"
"1047263","MEX","M","1047263","2023-01-25","A","34.96"
"1047303","BRA","M","1047303","2023-01-25","I","25.99"
"1047318","USA","F","1047318","2023-01-29","A","20.862368264025076"
"1047318","USA","F","1047318","2023-01-28","A","28.33"
"1047334","USA","F","1047334","2023-01-29","I","56.01"
"1047411","BRA","F","1047411","2023-01-26","A","64.94"
"1047459","ESP","F","1047459","2023-02-02","I","100.72"
"1047464","BRA","F","1047464","2023-01-26","I","45.17"
"1047471","FRA","M","1047471","2023-01-26","A","60.15"
"1047495","USA","F","1047495","2023-02-01","A","29.12"
"1047512","USA","M","1047512","2023-01-25","A","97.59"
"1047514","USA","F","1047514","2023-01-25","A","34.37"
"1047532","BRA","M","1047532","2023-01-25","I","37.7"
"1047533","BRA","F","1047533","2023-01-26","I","3.17"
"1047622","USA","M","1047622","2023-01-28","I","56.75"
"1047635","DEU","F","1047635","2023-01-30","A","125.3"
"1047639","BRA","F","1047639","2023-02-01","I","176.67"
"1047661","DEU","F","1047661","2023-01-28","A","41.15915020606923"
"1047661","DEU","F","1047661","2023-01-27","A","69.01"
"1047664","TUR","O","1047664","2023-01-26","A","47.9"
"1047670","GBR","M","1047670","2023-02-03","I","1.689821874064934"
"1047670","GBR","M","1047670","2023-02-01","I","65.46"
"1047738","USA","F","1047738","2023-01-28","I","46.94"
"1047741","DEU","F","1047741","2023-01-31","A","3.5310864184359043"
"1047741","DEU","F","1047741","2023-01-27","A","44.77"
"1047750","DEU","F","1047750","2023-02-06","I","7.02"
"1047770","DEU","F","1047770","2023-02-01","A","3.6718018846624108"
"1047770","DEU","F","1047770","2023-01-31","A","156.64"
"1047771","USA","M","1047771","2023-01-26","A","86.6"
"1047780","TUR","F","1047780","2023-01-25","A","89.07"
"1047785","DEU","F","1047785","2023-01-30","I","24.89"
"1047793","USA","M","1047793","2023-02-03","A","30.51"
"1047807","ESP","F","1047807","2023-02-01","A","55.28"
"1047911","BRA","F","1047911","2023-01-25","I","53.7"
"1047916","ESP","F","1047916","2023-01-28","A","38.63"
"1047965","MEX","M","1047965","2023-01-26","I","44.72"
"1048027","DEU","F","1048027","2023-01-31","A","44.63"
"1048057","BRA","F","1048057","2023-01-29","I","26.89"
"1048100","BRA","M","1048100","2023-01-25","I","64.93"
"1048273","FRA","F","1048273","2023-01-26","A","118.99"
"1048302","DEU","M","1048302","2023-02-02","A","21.611622746030584"
"1048302","DEU","M","1048302","2023-01-31","A","28.24"
"1048340","USA","M","1048340","2023-01-26","A","67.99"
"1048415","USA","M","1048415","2023-01-29","I","61.39"
"1048483","BRA","F","1048483","2023-02-04","I","54.22"
"1048515","BRA","M","1048515","2023-01-29","I","131.65"
"1048538","USA","F","1048538","2023-01-25","I","72.18"
"1048541","GBR","F","1048541","2023-01-26","A","375.79999999999995"
"1048557","USA","F","1048557","2023-01-25","I","34.45"
"1048571","BRA","M","1048571","2023-01-31","I","20.77"
"1048575","FRA","M","1048575","2023-01-28","I","41.28"
"1048624","CAN","F","1048624","2023-01-27","A","14.37"
"1048673","MEX","F","1048673","2023-02-03","A","21.89"
"1048698","GBR","F","1048698","2023-01-27","I","43.39"
"1048742","BRA","M","1048742","2023-01-25","A","54.67"
"1048757","TUR","M","1048757","2023-01-30","I","115.44"
"1048763","BRA","F","1048763","2023-02-06","A","28.852133712991872"
"1048763","BRA","F","1048763","2023-01-31","A","62.72"
"1048808","USA","O","1048808","2023-01-25","A","93.44"
"1048809","TUR","M","1048809","2023-02-05","I","64.38"
"1048842","MEX","F","1048842","2023-01-28","I","132.19"
"1048857","USA","O","1048857","2023-01-25","A","109.67"
"1048862","USA","F","1048862","2023-01-27","A","64.8"
"1048938","BRA","M","1048938","2023-01-26","I","24.18"
"1048979","BRA","M","1048979","2023-01-28","I","65.79"
"1049009","BRA","M","1049009","2023-02-01","I","140.57"
"1049010","MEX","F","1049010","2023-01-25","I","44.68"
"1049048","USA","F","1049048","2023-02-01","A","13.36"
"1049062","CAN","F","1049062","2023-01-25","A","33.65"
"1049091","ESP","M","1049091","2023-01-25","I","73.79"
"1049097","USA","M","1049097","2023-01-26","A","119.64"
"1049191","USA","F","1049191","2023-01-29","I","26.330156189191094"
"1049191","USA","F","1049191","2023-01-28","I","47.89"
"1049225","BRA","F","1049225","2023-01-29","I","28.98"
"1049315","BRA","F","1049315","2023-01-25","A","96.08"
"1049319","BRA","F","1049319","2023-01-30","A","35.63"
"1049396","TUR","M","1049396","2023-02-04","I","48.44"
"1049415","USA","F","1049415","2023-01-29","I","53.14"
"1049443","TUR","F","1049443","2023-01-29","A","12.98"
"1049473","USA","M","1049473","2023-01-29","A","142.59"
"1049653","DEU","F","1049653","2023-01-27","I","41.69"
"1049658","TUR","M","1049658","2023-01-27","A","61.86"
"1049704","USA","F","1049704","2023-01-27","I","405.79999999999995"
"1049729","USA","F","1049729","2023-01-25","A","122.73"
"1049747","MEX","M","1049747","2023-01-29","I","13.51786666280735"
"1049747","MEX","M","1049747","2023-01-26","I","42.86"
"1049766","FRA","F","1049766","2023-02-05","A","61.07"
"1049819","GBR","F","1049819","2023-01-30","I","25.9"
"1049834","USA","F","1049834","2023-02-04","I","160.35"
"1049874","USA","M","1049874","2023-01-26","I","29.89"
"1049880","TUR","M","1049880","2023-01-26","I","186.69"
"1049891","BRA","F","1049891","2023-01-26","A","47.14"
"1049894","BRA","F","1049894","2023-01-25","I","34.05"
"1049927","AUS","F","1049927","2023-01-25","A","52.03"
"1049973","MEX","F","1049973","2023-01-31","A","85.93"
"1003699","unknown","F","1003699","2023-01-26","A","7.54"
"1002977","unknown","M","1002977","2023-02-04","A","11.852108573064815"
"1002977","unknown","M","1002977","2023-01-30","A","15.6"
"1006671","unknown","M","1006671","2023-01-26","A","45.1"
"1007049","unknown","F","1007049","2023-01-25","A","74.47"
"1011453","unknown","M","1011453","2023-01-28","A","69.09"
"1016927","unknown","M","1016927","2023-01-28","I","29.24"
"1017150","unknown","F","1017150","2023-01-28","A","23.64"
"1017718","unknown","F","1017718","2023-01-27","I","94.41"
"1017817","unknown","O","1017817","2023-01-29","I","51.72"
"1020082","unknown","M","1020082","2023-01-31","A","80.62"
"1022116","unknown","F","1022116","2023-02-01","A","34.66"
"1022767","unknown","M","1022767","2023-01-25","A","45.41"
"1022778","unknown","F","1022778","2023-01-25","A","74.91"
"1023864","unknown","O","1023864","2023-02-02","I","167.86"
"1026601","unknown","M","1026601","2023-01-31","A","108.21"
"1027350","unknown","M","1027350","2023-01-29","I","122.87"
"1028578","unknown","F","1028578","2023-01-30","A","99.46693181985906"
"1028578","unknown","F","1028578","2023-01-28","A","150.73"
"1032249","unknown","M","1032249","2023-01-28","I","88.5"
"1035457","unknown","M","1035457","2023-01-27","I","40.04"
"1036756","unknown","M","1036756","2023-01-27","I","94.8"
"1037734","unknown","F","1037734","2023-01-28","A","25.35"
"1038396","unknown","F","1038396","2023-02-02","I","29.951427922362928"
"1038396","unknown","F","1038396","2023-01-30","I","52.42"
"1039865","unknown","M","1039865","2023-01-28","I","27.22"
"1043407","unknown","M","1043407","2023-01-25","I","151.43"
"1044992","unknown","F","1044992","2023-01-27","I","139.33"
"1045841","unknown","F","1045841","2023-01-26","I","7.953405099640904"
"1045841","unknown","F","1045841","2023-01-25","I","39.64"
"1048156","unknown","F","1048156","2023-01-25","A","55.24"
"1048858","unknown","F","1048858","2023-02-06","I","26.05"
"1000123","DEU","unknown","1000123","2023-01-26","I","100.74"
"1000415","DEU","unknown","1000415","2023-02-05","I","57.69"
"1000868","BRA","unknown","1000868","2023-01-29","I","45.92"
"1001016","BRA","unknown","1001016","2023-01-25","A","63.01"
"1001128","FRA","unknown","1001128","2023-01-28","I","35.57"
"1001206","USA","unknown","1001206","2023-01-27","I","67.11"
"1001531","USA","unknown","1001531","2023-01-31","I","45.89"
"1001622","BRA","unknown","1001622","2023-02-03","A","66.1"
"1001723","BRA","unknown","1001723","2023-01-28","A","58.34"
"1001855","USA","unknown","1001855","2023-01-28","A","53.99368738651961"
"1001855","USA","unknown","1001855","2023-01-25","A","96.6"
"1002223","DEU","unknown","1002223","2023-01-25","A","41.45"
"1002400","USA","unknown","1002400","2023-01-25","A","28.3"
"1002509","GBR","unknown","1002509","2023-01-27","I","46.55"
"1002794","MEX","unknown","1002794","2023-01-26","A","17.17"
"1002807","MEX","unknown","1002807","2023-02-02","A","178.88"
"1002892","USA","unknown","1002892","2023-02-02","A","54.37"
"1002983","USA","unknown","1002983","2023-02-01","I","46.68"
"1002992","BRA","unknown","1002992","2023-01-25","I","25.8"
"1002998","USA","unknown","1002998","2023-01-25","A","71.48"
"1003011","MEX","unknown","1003011","2023-01-31","A","18.9"
"1003516","USA","unknown","1003516","2023-01-30","A","61.73"
"1003640","USA","unknown","1003640","2023-01-27","A","16.62"
"1003663","BRA","unknown","1003663","2023-01-25","I","164.36"
"1003681","USA","unknown","1003681","2023-02-04","A","22.51"
"1003697","BRA","unknown","1003697","2023-01-25","I","85.52"
"1003802","BRA","unknown","1003802","2023-01-25","A","38.98"
"1003816","BRA","unknown","1003816","2023-02-06","A","173.55"
"1003875","USA","unknown","1003875","2023-01-26","I","233.25"
"1003941","MEX","unknown","1003941","2023-01-27","no info","844.7"
"1003959","MEX","unknown","1003959","2023-01-30","I","19.06"
